study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title
PRJEB3366	SAMEA1573146	ERX162820	ERR188433	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188433/NA11829.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188433/NA11829.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188433	NA11829
PRJEB3366	SAMEA1573100	ERX162721	ERR188434	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188434/ERR188434_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188434/NA19209.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188434/NA19209.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188434	NA19209
PRJEB3366	SAMEA1573257	ERX162821	ERR188435	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188435/NA11830.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188435/NA11830.3.M_120202_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188435	NA11830
PRJEB3366	SAMEA1573285	ERX162940	ERR188436	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188436/NA20540.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188436/NA20540.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188436	NA20540
PRJEB3366	SAMEA1573536	ERX163061	ERR188437	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188437/NA20803.7.M_120219_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188437/NA20803.7.M_120219_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188437	NA20803
PRJEB3366	SAMEA1573206	ERX162899	ERR188438	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188438/NA12272.3.M_120202_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188438/NA12272.3.M_120202_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188438	NA12272
PRJEB3366	SAMEA1573434	ERX162958	ERR188439	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188439/HG00329.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188439/HG00329.5.M_120131_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188439	HG00329
PRJEB3366	SAMEA1573323	ERX162824	ERR188440	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188440/ERR188440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188440/ERR188440_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188440/NA19200.2.M_111216_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188440/NA19200.2.M_111216_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188440	NA19200
PRJEB3366	SAMEA1573270	ERX163000	ERR188441	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188441/ERR188441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188441/ERR188441_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188441/NA12348.3.M_120202_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188441/NA12348.3.M_120202_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188441	NA12348
PRJEB3366	SAMEA1573229	ERX162957	ERR188442	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188442/ERR188442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188442/ERR188442_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188442/NA18910.3.M_120202_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188442/NA18910.3.M_120202_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188442	NA18910
PRJEB3366	SAMEA1573319	ERX162885	ERR188443	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188443/ERR188443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188443/ERR188443_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188443/HG00130.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188443/HG00130.5.M_120131_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188443	HG00130
PRJEB3366	SAMEA1573235	ERX163080	ERR188444	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188444/ERR188444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188444/ERR188444_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188444/NA19129.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188444/NA19129.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188444	NA19129
PRJEB3366	SAMEA1573525	ERX162999	ERR188445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188445/ERR188445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188445/ERR188445_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188445/HG00173.3.M_120202_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188445/HG00173.3.M_120202_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188445	HG00173
PRJEB3366	SAMEA1573312	ERX162978	ERR188446	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188446/ERR188446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188446/ERR188446_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188446/NA12347.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188446/NA12347.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188446	NA12347
PRJEB3366	SAMEA1573123	ERX162944	ERR188447	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188447/ERR188447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188447/ERR188447_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188447/NA18934.3.M_120223_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188447/NA18934.3.M_120223_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188447	NA18934
PRJEB3366	SAMEA1573199	ERX162901	ERR188448	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188448/ERR188448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188448/ERR188448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188448/HG00244.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188448/HG00244.5.M_120131_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188448	HG00244
PRJEB3366	SAMEA1573238	ERX163050	ERR188449	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188449/ERR188449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188449/ERR188449_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188449/NA18499.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188449/NA18499.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188449	NA18499
PRJEB3366	SAMEA1573495	ERX163150	ERR188450	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188450/ERR188450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188450/ERR188450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188450/HG00235.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188450/HG00235.1.M_111124_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188450	HG00235
PRJEB3366	SAMEA1573426	ERX162780	ERR188451	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188451/ERR188451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188451/ERR188451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188451/NA19149.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188451/NA19149.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188451	NA19149
PRJEB3366	SAMEA1573511	ERX162989	ERR188452	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188452/ERR188452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188452/ERR188452_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188452/NA20515.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188452/NA20515.5.M_120131_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188452	NA20515
PRJEB3366	SAMEA1573155	ERX162984	ERR188453	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188453/ERR188453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188453/ERR188453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188453/NA20529.2.M_111215_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188453/NA20529.2.M_111215_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188453	NA20529
PRJEB3366	SAMEA1573439	ERX162980	ERR188454	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188454/ERR188454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188454/ERR188454_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188454/NA19207.4.M_120208_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188454/NA19207.4.M_120208_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188454	NA19207
PRJEB3366	SAMEA1573140	ERX162746	ERR188455	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188455/ERR188455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188455/ERR188455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188455/HG00146.2.M_111216_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188455/HG00146.2.M_111216_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188455	HG00146
PRJEB3366	SAMEA1573290	ERX162891	ERR188456	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188456/ERR188456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188456/ERR188456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188456/HG00249.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188456/HG00249.3.M_120202_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188456	HG00249
PRJEB3366	SAMEA1573223	ERX163004	ERR188457	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188457/ERR188457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188457/ERR188457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188457/HG00280.1.M_111124_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188457/HG00280.1.M_111124_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188457	HG00280
PRJEB3366	SAMEA1573533	ERX162947	ERR188458	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188458/ERR188458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188458/ERR188458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188458/NA20516.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188458/NA20516.5.M_120131_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188458	NA20516
PRJEB3366	SAMEA1573385	ERX162735	ERR188459	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188459/ERR188459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188459/ERR188459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188459/NA19143.2.M_111216_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188459/NA19143.2.M_111216_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188459	NA19143
PRJEB3366	SAMEA1573488	ERX162858	ERR188460	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188460/ERR188460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188460/ERR188460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188460/NA19153.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188460/NA19153.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188460	NA19153
PRJEB3366	SAMEA1573374	ERX162889	ERR188461	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188461/ERR188461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188461/ERR188461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188461/HG00126.1.M_111124_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188461/HG00126.1.M_111124_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188461	HG00126
PRJEB3366	SAMEA1573485	ERX162879	ERR188462	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188462/ERR188462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188462/ERR188462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188462/HG00375.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188462/HG00375.4.M_120208_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188462	HG00375
PRJEB3366	SAMEA1573496	ERX162838	ERR188463	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188463/ERR188463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188463/ERR188463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188463/NA19247.3.M_120223_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188463/NA19247.3.M_120223_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188463	NA19247
PRJEB3366	SAMEA1573461	ERX162966	ERR188464	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188464/HG00252.1.M_111124_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188464/HG00252.1.M_111124_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188464	HG00252
PRJEB3366	SAMEA1573177	ERX162758	ERR188465	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188465/ERR188465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188465/ERR188465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188465/HG00112.6.M_120119_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188465/HG00112.6.M_120119_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188465	HG00112
PRJEB3366	SAMEA1573194	ERX162731	ERR188466	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188466/ERR188466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188466/ERR188466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188466/HG00142.4.M_120208_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188466/HG00142.4.M_120208_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188466	HG00142
PRJEB3366	SAMEA1573401	ERX163141	ERR188467	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188467/NA12286.2.M_111216_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188467/NA12286.2.M_111216_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188467	NA12286
PRJEB3366	SAMEA1573399	ERX162941	ERR188468	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188468/ERR188468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188468/ERR188468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188468/HG00154.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188468/HG00154.5.M_120131_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188468	HG00154
PRJEB3366	SAMEA1573224	ERX162847	ERR188469	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188469/ERR188469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188469/ERR188469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188469/HG01334.7.M_120219_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188469/HG01334.7.M_120219_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188469	HG01334
PRJEB3366	SAMEA1573213	ERX162854	ERR188470	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188470/ERR188470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188470/ERR188470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188470/HG02215.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188470/HG02215.1.M_111124_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188470	HG02215
PRJEB3366	SAMEA1573464	ERX163035	ERR188471	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188471/ERR188471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188471/ERR188471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188471/NA19130.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188471/NA19130.5.M_120131_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188471	NA19130
PRJEB3366	SAMEA1573187	ERX163056	ERR188472	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188472/ERR188472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188472/ERR188472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188472/HG00378.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188472/HG00378.5.M_120131_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188472	HG00378
PRJEB3366	SAMEA1573096	ERX163147	ERR188473	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188473/HG00344.4.M_120208_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188473/HG00344.4.M_120208_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188473	HG00344
PRJEB3366	SAMEA1573085	ERX163086	ERR188474	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188474/ERR188474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188474/ERR188474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188474/NA07051.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188474/NA07051.5.M_120131_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188474	NA07051
PRJEB3366	SAMEA1573099	ERX162977	ERR188475	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188475/ERR188475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188475/ERR188475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188475/NA20815.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188475/NA20815.5.M_120131_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188475	NA20815
PRJEB3366	SAMEA1573432	ERX162835	ERR188476	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188476/ERR188476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188476/ERR188476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188476/NA19093.7.M_120219_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188476/NA19093.7.M_120219_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188476	NA19093
PRJEB3366	SAMEA1573441	ERX162750	ERR188477	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188477/ERR188477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188477/ERR188477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188477/NA12778.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188477/NA12778.1.M_111124_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188477	NA12778
PRJEB3366	SAMEA1573513	ERX162734	ERR188478	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188478/ERR188478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188478/ERR188478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188478/HG01791.2.M_111216_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188478/HG01791.2.M_111216_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188478	HG01791
PRJEB3366	SAMEA1573175	ERX163049	ERR188479	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188479/ERR188479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188479/ERR188479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188479/NA20761.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188479/NA20761.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188479	NA20761
